id,offer_id,event_id,gender,age,income,reward,difficulty,reg_month
7492,3,3,2.0,64,69000.0,5.0,5.0,6
7492,4,3,2.0,64,69000.0,5.0,20.0,6
7492,7,2,2.0,64,69000.0,0.0,0.0,6
7492,8,3,2.0,64,69000.0,5.0,5.0,6
7493,0,2,,118,,10.0,10.0,2
7493,1,2,,118,,10.0,10.0,2
7493,3,2,,118,,5.0,5.0,2
7493,6,2,,118,,2.0,10.0,2
7493,8,2,,118,,5.0,5.0,2
7494,0,3,2.0,49,77000.0,10.0,10.0,12
7494,2,2,2.0,49,77000.0,0.0,0.0,12
7494,4,4,2.0,49,77000.0,5.0,20.0,12
7494,8,3,2.0,49,77000.0,5.0,5.0,12
7495,3,4,2.0,90,111000.0,5.0,5.0,4
7495,4,0,2.0,90,111000.0,5.0,20.0,4
7495,8,3,2.0,90,111000.0,5.0,5.0,4
7496,1,3,1.0,51,47000.0,10.0,10.0,10
7496,3,4,1.0,51,47000.0,5.0,5.0,10
7496,6,3,1.0,51,47000.0,2.0,10.0,10
7496,7,2,1.0,51,47000.0,0.0,0.0,10
7497,3,3,1.0,50,76000.0,5.0,5.0,12
7497,5,2,1.0,50,76000.0,3.0,7.0,12
7497,7,2,1.0,50,76000.0,0.0,0.0,12
7497,8,3,1.0,50,76000.0,5.0,5.0,12
7497,9,3,1.0,50,76000.0,2.0,10.0,12
7498,2,2,1.0,44,51000.0,0.0,0.0,7
7498,6,3,1.0,44,51000.0,2.0,10.0,7
7498,7,2,1.0,44,51000.0,0.0,0.0,7
7498,8,3,1.0,44,51000.0,5.0,5.0,7
7499,1,0,1.0,26,48000.0,10.0,10.0,2
7499,4,0,1.0,26,48000.0,5.0,20.0,2
7499,9,0,1.0,26,48000.0,2.0,10.0,2
7500,0,2,,118,,10.0,10.0,12
7500,3,2,,118,,5.0,5.0,12
7500,5,2,,118,,3.0,7.0,12
7500,6,2,,118,,2.0,10.0,12
7501,1,2,2.0,63,78000.0,10.0,10.0,8
7501,3,3,2.0,63,78000.0,5.0,5.0,8
7501,6,3,2.0,63,78000.0,2.0,10.0,8
7502,0,3,1.0,40,65000.0,10.0,10.0,11
7502,1,3,1.0,40,65000.0,10.0,10.0,11
7502,5,3,1.0,40,65000.0,3.0,7.0,11
7502,6,3,1.0,40,65000.0,2.0,10.0,11
7503,3,3,1.0,69,84000.0,5.0,5.0,9
7503,4,3,1.0,69,84000.0,5.0,20.0,9
7503,7,0,1.0,69,84000.0,0.0,0.0,9
7504,1,2,1.0,67,52000.0,10.0,10.0,1
7504,3,0,1.0,67,52000.0,5.0,5.0,1
7504,5,2,1.0,67,52000.0,3.0,7.0,1
7504,7,2,1.0,67,52000.0,0.0,0.0,1
7504,8,0,1.0,67,52000.0,5.0,5.0,1
7504,9,0,1.0,67,52000.0,2.0,10.0,1
7505,3,2,1.0,73,45000.0,5.0,5.0,1
7505,4,0,1.0,73,45000.0,5.0,20.0,1
7505,5,2,1.0,73,45000.0,3.0,7.0,1
7506,0,3,1.0,59,64000.0,10.0,10.0,6
7506,1,2,1.0,59,64000.0,10.0,10.0,6
7506,3,3,1.0,59,64000.0,5.0,5.0,6
7506,7,2,1.0,59,64000.0,0.0,0.0,6
7507,4,3,2.0,81,91000.0,5.0,20.0,1
7507,5,3,2.0,81,91000.0,3.0,7.0,1
7507,9,3,2.0,81,91000.0,2.0,10.0,1
7508,0,4,1.0,55,97000.0,10.0,10.0,11
7508,2,2,1.0,55,97000.0,0.0,0.0,11
7508,3,3,1.0,55,97000.0,5.0,5.0,11
7508,6,3,1.0,55,97000.0,2.0,10.0,11
7508,7,2,1.0,55,97000.0,0.0,0.0,11
7509,0,2,1.0,38,44000.0,10.0,10.0,2
7509,1,3,1.0,38,44000.0,10.0,10.0,2
7509,4,0,1.0,38,44000.0,5.0,20.0,2
7509,6,3,1.0,38,44000.0,2.0,10.0,2
7509,7,2,1.0,38,44000.0,0.0,0.0,2
7510,0,2,,118,,10.0,10.0,9
7510,1,2,,118,,10.0,10.0,9
7510,2,2,,118,,0.0,0.0,9
7510,3,0,,118,,5.0,5.0,9
7510,7,2,,118,,0.0,0.0,9
7510,8,3,,118,,5.0,5.0,9
7511,0,2,1.0,67,38000.0,10.0,10.0,4
7511,1,3,1.0,67,38000.0,10.0,10.0,4
7511,5,3,1.0,67,38000.0,3.0,7.0,4
7511,8,3,1.0,67,38000.0,5.0,5.0,4
7512,1,3,1.0,67,69000.0,10.0,10.0,12
7512,2,0,1.0,67,69000.0,0.0,0.0,12
7512,4,3,1.0,67,69000.0,5.0,20.0,12
7512,9,3,1.0,67,69000.0,2.0,10.0,12
7513,0,3,1.0,28,52000.0,10.0,10.0,7
7513,1,3,1.0,28,52000.0,10.0,10.0,7
7513,3,3,1.0,28,52000.0,5.0,5.0,7
7513,5,3,1.0,28,52000.0,3.0,7.0,7
7513,6,3,1.0,28,52000.0,2.0,10.0,7
7514,1,2,1.0,68,71000.0,10.0,10.0,7
7514,3,4,1.0,68,71000.0,5.0,5.0,7
7514,5,3,1.0,68,71000.0,3.0,7.0,7
7514,6,4,1.0,68,71000.0,2.0,10.0,7
7514,7,2,1.0,68,71000.0,0.0,0.0,7
7514,9,3,1.0,68,71000.0,2.0,10.0,7
7515,0,3,2.0,77,92000.0,10.0,10.0,3
7515,2,2,2.0,77,92000.0,0.0,0.0,3
7515,7,2,2.0,77,92000.0,0.0,0.0,3
7515,8,3,2.0,77,92000.0,5.0,5.0,3
7516,2,0,1.0,63,57000.0,0.0,0.0,4
7516,3,0,1.0,63,57000.0,5.0,5.0,4
7516,4,0,1.0,63,57000.0,5.0,20.0,4
7516,6,2,1.0,63,57000.0,2.0,10.0,4
7516,8,2,1.0,63,57000.0,5.0,5.0,4
7517,0,2,1.0,39,50000.0,10.0,10.0,6
7517,1,3,1.0,39,50000.0,10.0,10.0,6
7517,5,3,1.0,39,50000.0,3.0,7.0,6
7517,8,3,1.0,39,50000.0,5.0,5.0,6
7518,1,3,1.0,51,55000.0,10.0,10.0,3
7518,2,2,1.0,51,55000.0,0.0,0.0,3
7518,4,3,1.0,51,55000.0,5.0,20.0,3
7518,5,3,1.0,51,55000.0,3.0,7.0,3
7518,6,3,1.0,51,55000.0,2.0,10.0,3
7519,1,2,1.0,50,47000.0,10.0,10.0,8
7519,2,0,1.0,50,47000.0,0.0,0.0,8
7519,4,0,1.0,50,47000.0,5.0,20.0,8
7520,0,3,2.0,54,63000.0,10.0,10.0,5
7520,2,2,2.0,54,63000.0,0.0,0.0,5
7520,8,3,2.0,54,63000.0,5.0,5.0,5
7520,9,3,2.0,54,63000.0,2.0,10.0,5
7521,1,3,1.0,53,111000.0,10.0,10.0,10
7521,3,3,1.0,53,111000.0,5.0,5.0,10
7521,4,0,1.0,53,111000.0,5.0,20.0,10
7522,2,2,,118,,0.0,0.0,3
7522,7,2,,118,,0.0,0.0,3
7522,8,2,,118,,5.0,5.0,3
7522,9,2,,118,,2.0,10.0,3
7523,1,2,1.0,40,71000.0,10.0,10.0,5
7523,2,2,1.0,40,71000.0,0.0,0.0,5
7524,1,3,1.0,52,85000.0,10.0,10.0,9
7524,2,0,1.0,52,85000.0,0.0,0.0,9
7524,6,2,1.0,52,85000.0,2.0,10.0,9
7524,9,0,1.0,52,85000.0,2.0,10.0,9
7525,0,0,,118,,10.0,10.0,8
7525,1,2,,118,,10.0,10.0,8
7525,4,0,,118,,5.0,20.0,8
7525,7,0,,118,,0.0,0.0,8
7526,3,4,1.0,52,62000.0,5.0,5.0,9
7526,4,0,1.0,52,62000.0,5.0,20.0,9
7526,5,2,1.0,52,62000.0,3.0,7.0,9
7526,8,2,1.0,52,62000.0,5.0,5.0,9
7527,3,3,1.0,34,48000.0,5.0,5.0,3
7527,6,2,1.0,34,48000.0,2.0,10.0,3
7528,0,3,2.0,67,111000.0,10.0,10.0,9
7528,1,3,2.0,67,111000.0,10.0,10.0,9
7528,9,3,2.0,67,111000.0,2.0,10.0,9
7529,0,3,2.0,46,85000.0,10.0,10.0,8
7529,1,3,2.0,46,85000.0,10.0,10.0,8
7529,3,3,2.0,46,85000.0,5.0,5.0,8
7529,9,3,2.0,46,85000.0,2.0,10.0,8
7530,0,3,2.0,35,65000.0,10.0,10.0,4
7530,3,3,2.0,35,65000.0,5.0,5.0,4
7530,5,3,2.0,35,65000.0,3.0,7.0,4
7530,7,2,2.0,35,65000.0,0.0,0.0,4
7530,8,3,2.0,35,65000.0,5.0,5.0,4
7531,0,3,2.0,64,72000.0,10.0,10.0,4
7531,4,3,2.0,64,72000.0,5.0,20.0,4
7531,9,3,2.0,64,72000.0,2.0,10.0,4
7532,7,2,,118,,0.0,0.0,10
7532,8,2,,118,,5.0,5.0,10
7532,9,2,,118,,2.0,10.0,10
7533,4,3,1.0,24,44000.0,5.0,20.0,7
7533,7,2,1.0,24,44000.0,0.0,0.0,7
7534,1,2,2.0,45,56000.0,10.0,10.0,8
7534,5,2,2.0,45,56000.0,3.0,7.0,8
7534,8,3,2.0,45,56000.0,5.0,5.0,8
7535,1,3,2.0,62,80000.0,10.0,10.0,1
7535,2,0,2.0,62,80000.0,0.0,0.0,1
7535,3,3,2.0,62,80000.0,5.0,5.0,1
7535,5,3,2.0,62,80000.0,3.0,7.0,1
7535,6,3,2.0,62,80000.0,2.0,10.0,1
7536,0,4,2.0,63,111000.0,10.0,10.0,8
7536,1,3,2.0,63,111000.0,10.0,10.0,8
7536,4,3,2.0,63,111000.0,5.0,20.0,8
7537,0,3,1.0,61,62000.0,10.0,10.0,5
7537,1,4,1.0,61,62000.0,10.0,10.0,5
7537,2,0,1.0,61,62000.0,0.0,0.0,5
7537,6,3,1.0,61,62000.0,2.0,10.0,5
7537,8,2,1.0,61,62000.0,5.0,5.0,5
7538,0,2,,118,,10.0,10.0,9
7538,1,2,,118,,10.0,10.0,9
7538,5,3,,118,,3.0,7.0,9
7538,6,3,,118,,2.0,10.0,9
7538,9,0,,118,,2.0,10.0,9
7539,1,2,1.0,71,74000.0,10.0,10.0,3
7539,5,4,1.0,71,74000.0,3.0,7.0,3
7539,6,3,1.0,71,74000.0,2.0,10.0,3
7540,1,2,,118,,10.0,10.0,10
7540,2,2,,118,,0.0,0.0,10
7540,7,2,,118,,0.0,0.0,10
7541,4,0,2.0,67,43000.0,5.0,20.0,9
7541,6,2,2.0,67,43000.0,2.0,10.0,9
7541,8,2,2.0,67,43000.0,5.0,5.0,9
7542,0,3,1.0,54,70000.0,10.0,10.0,7
7542,1,3,1.0,54,70000.0,10.0,10.0,7
7542,5,3,1.0,54,70000.0,3.0,7.0,7
7542,7,2,1.0,54,70000.0,0.0,0.0,7
7543,2,2,1.0,46,74000.0,0.0,0.0,7
7543,3,3,1.0,46,74000.0,5.0,5.0,7
7543,4,3,1.0,46,74000.0,5.0,20.0,7
7543,6,3,1.0,46,74000.0,2.0,10.0,7
7544,1,3,1.0,36,63000.0,10.0,10.0,12
7544,3,3,1.0,36,63000.0,5.0,5.0,12
7544,5,2,1.0,36,63000.0,3.0,7.0,12
7545,1,2,1.0,36,42000.0,10.0,10.0,7
7545,3,3,1.0,36,42000.0,5.0,5.0,7
7545,5,3,1.0,36,42000.0,3.0,7.0,7
7545,6,3,1.0,36,42000.0,2.0,10.0,7
7546,2,2,1.0,59,87000.0,0.0,0.0,11
7546,3,3,1.0,59,87000.0,5.0,5.0,11
7546,4,3,1.0,59,87000.0,5.0,20.0,11
7546,8,3,1.0,59,87000.0,5.0,5.0,11
7547,1,2,,118,,10.0,10.0,5
7547,7,0,,118,,0.0,0.0,5
7547,8,2,,118,,5.0,5.0,5
7548,1,3,2.0,58,84000.0,10.0,10.0,6
7548,3,3,2.0,58,84000.0,5.0,5.0,6
7548,4,3,2.0,58,84000.0,5.0,20.0,6
7548,7,2,2.0,58,84000.0,0.0,0.0,6
7548,8,3,2.0,58,84000.0,5.0,5.0,6
7549,2,2,2.0,54,117000.0,0.0,0.0,9
7549,3,4,2.0,54,117000.0,5.0,5.0,9
7549,6,3,2.0,54,117000.0,2.0,10.0,9
7549,7,0,2.0,54,117000.0,0.0,0.0,9
7549,8,2,2.0,54,117000.0,5.0,5.0,9
7550,0,3,1.0,91,76000.0,10.0,10.0,9
7550,7,2,1.0,91,76000.0,0.0,0.0,9
7550,8,2,1.0,91,76000.0,5.0,5.0,9
7551,0,2,1.0,21,61000.0,10.0,10.0,7
7551,3,4,1.0,21,61000.0,5.0,5.0,7
7551,6,2,1.0,21,61000.0,2.0,10.0,7
7551,8,3,1.0,21,61000.0,5.0,5.0,7
7551,9,4,1.0,21,61000.0,2.0,10.0,7
7552,2,0,1.0,26,39000.0,0.0,0.0,1
7552,5,3,1.0,26,39000.0,3.0,7.0,1
7552,7,2,1.0,26,39000.0,0.0,0.0,1
7552,8,2,1.0,26,39000.0,5.0,5.0,1
7553,1,2,2.0,57,74000.0,10.0,10.0,5
7553,4,3,2.0,57,74000.0,5.0,20.0,5
7553,6,3,2.0,57,74000.0,2.0,10.0,5
7553,7,0,2.0,57,74000.0,0.0,0.0,5
7554,0,3,2.0,55,74000.0,10.0,10.0,8
7554,5,3,2.0,55,74000.0,3.0,7.0,8
7554,7,0,2.0,55,74000.0,0.0,0.0,8
7554,9,4,2.0,55,74000.0,2.0,10.0,8
7555,0,4,1.0,64,56000.0,10.0,10.0,5
7555,2,2,1.0,64,56000.0,0.0,0.0,5
7555,7,2,1.0,64,56000.0,0.0,0.0,5
7555,8,3,1.0,64,56000.0,5.0,5.0,5
7556,2,0,2.0,49,54000.0,0.0,0.0,1
7556,4,0,2.0,49,54000.0,5.0,20.0,1
7557,1,2,1.0,65,59000.0,10.0,10.0,7
7557,3,0,1.0,65,59000.0,5.0,5.0,7
7557,4,0,1.0,65,59000.0,5.0,20.0,7
7557,7,2,1.0,65,59000.0,0.0,0.0,7
7557,8,2,1.0,65,59000.0,5.0,5.0,7
7558,0,2,2.0,52,84000.0,10.0,10.0,12
7558,2,0,2.0,52,84000.0,0.0,0.0,12
7558,3,3,2.0,52,84000.0,5.0,5.0,12
7558,6,3,2.0,52,84000.0,2.0,10.0,12
7559,1,2,2.0,29,64000.0,10.0,10.0,8
7559,5,2,2.0,29,64000.0,3.0,7.0,8
7559,6,3,2.0,29,64000.0,2.0,10.0,8
7560,2,2,2.0,58,54000.0,0.0,0.0,11
7560,5,2,2.0,58,54000.0,3.0,7.0,11
7560,6,3,2.0,58,54000.0,2.0,10.0,11
7560,8,2,2.0,58,54000.0,5.0,5.0,11
7561,3,4,1.0,57,66000.0,5.0,5.0,8
7561,4,0,1.0,57,66000.0,5.0,20.0,8
7561,8,3,1.0,57,66000.0,5.0,5.0,8
7562,0,3,2.0,89,76000.0,10.0,10.0,11
7562,4,3,2.0,89,76000.0,5.0,20.0,11
7562,7,2,2.0,89,76000.0,0.0,0.0,11
7562,9,3,2.0,89,76000.0,2.0,10.0,11
7563,1,2,1.0,18,40000.0,10.0,10.0,4
7563,2,0,1.0,18,40000.0,0.0,0.0,4
7563,6,2,1.0,18,40000.0,2.0,10.0,4
7563,7,2,1.0,18,40000.0,0.0,0.0,4
7563,9,0,1.0,18,40000.0,2.0,10.0,4
7564,0,3,2.0,48,118000.0,10.0,10.0,7
7564,4,3,2.0,48,118000.0,5.0,20.0,7
7564,5,2,2.0,48,118000.0,3.0,7.0,7
7564,9,2,2.0,48,118000.0,2.0,10.0,7
7565,0,2,1.0,35,64000.0,10.0,10.0,8
7565,1,0,1.0,35,64000.0,10.0,10.0,8
7565,2,0,1.0,35,64000.0,0.0,0.0,8
7565,3,4,1.0,35,64000.0,5.0,5.0,8
7565,6,2,1.0,35,64000.0,2.0,10.0,8
7566,3,3,1.0,56,88000.0,5.0,5.0,7
7566,7,2,1.0,56,88000.0,0.0,0.0,7
7567,2,2,2.0,66,112000.0,0.0,0.0,12
7567,3,0,2.0,66,112000.0,5.0,5.0,12
7567,5,3,2.0,66,112000.0,3.0,7.0,12
7567,6,3,2.0,66,112000.0,2.0,10.0,12
7567,7,2,2.0,66,112000.0,0.0,0.0,12
7567,8,2,2.0,66,112000.0,5.0,5.0,12
7568,4,0,1.0,39,36000.0,5.0,20.0,7
7568,6,2,1.0,39,36000.0,2.0,10.0,7
7568,7,2,1.0,39,36000.0,0.0,0.0,7
7568,9,0,1.0,39,36000.0,2.0,10.0,7
7569,2,0,1.0,93,48000.0,0.0,0.0,6
7569,4,3,1.0,93,48000.0,5.0,20.0,6
7569,5,3,1.0,93,48000.0,3.0,7.0,6
7569,7,2,1.0,93,48000.0,0.0,0.0,6
7569,8,3,1.0,93,48000.0,5.0,5.0,6
7570,3,3,2.0,62,83000.0,5.0,5.0,6
7570,5,0,2.0,62,83000.0,3.0,7.0,6
7570,6,3,2.0,62,83000.0,2.0,10.0,6
7571,0,0,2.0,70,107000.0,10.0,10.0,8
7571,3,3,2.0,70,107000.0,5.0,5.0,8
7571,4,4,2.0,70,107000.0,5.0,20.0,8
7571,5,3,2.0,70,107000.0,3.0,7.0,8
7571,8,3,2.0,70,107000.0,5.0,5.0,8
7572,6,2,,118,,2.0,10.0,5
7572,7,2,,118,,0.0,0.0,5
7572,9,2,,118,,2.0,10.0,5
7573,2,0,1.0,23,53000.0,0.0,0.0,10
7573,6,3,1.0,23,53000.0,2.0,10.0,10
7573,7,2,1.0,23,53000.0,0.0,0.0,10
7574,5,3,1.0,27,51000.0,3.0,7.0,6
7574,8,2,1.0,27,51000.0,5.0,5.0,6
7575,2,0,0.0,40,56000.0,0.0,0.0,9
7575,3,0,0.0,40,56000.0,5.0,5.0,9
7575,4,0,0.0,40,56000.0,5.0,20.0,9
7575,5,3,0.0,40,56000.0,3.0,7.0,9
7575,6,3,0.0,40,56000.0,2.0,10.0,9
7576,0,3,1.0,45,73000.0,10.0,10.0,1
7576,3,3,1.0,45,73000.0,5.0,5.0,1
7576,5,3,1.0,45,73000.0,3.0,7.0,1
7576,8,3,1.0,45,73000.0,5.0,5.0,1
7576,9,3,1.0,45,73000.0,2.0,10.0,1
7577,2,2,1.0,21,48000.0,0.0,0.0,1
7577,8,3,1.0,21,48000.0,5.0,5.0,1
7577,9,4,1.0,21,48000.0,2.0,10.0,1
7578,1,3,2.0,48,67000.0,10.0,10.0,6
7578,9,3,2.0,48,67000.0,2.0,10.0,6
7579,1,2,1.0,21,64000.0,10.0,10.0,7
7579,4,0,1.0,21,64000.0,5.0,20.0,7
7579,7,2,1.0,21,64000.0,0.0,0.0,7
7580,2,2,1.0,53,60000.0,0.0,0.0,10
7580,8,3,1.0,53,60000.0,5.0,5.0,10
7580,9,3,1.0,53,60000.0,2.0,10.0,10
7581,1,2,2.0,72,55000.0,10.0,10.0,5
7581,6,2,2.0,72,55000.0,2.0,10.0,5
7581,9,2,2.0,72,55000.0,2.0,10.0,5
7582,1,0,1.0,58,49000.0,10.0,10.0,7
7582,3,2,1.0,58,49000.0,5.0,5.0,7
7582,5,2,1.0,58,49000.0,3.0,7.0,7
7582,7,2,1.0,58,49000.0,0.0,0.0,7
7583,0,4,2.0,64,92000.0,10.0,10.0,2
7583,1,3,2.0,64,92000.0,10.0,10.0,2
7583,7,2,2.0,64,92000.0,0.0,0.0,2
7583,9,3,2.0,64,92000.0,2.0,10.0,2
7584,0,3,1.0,86,46000.0,10.0,10.0,3
7584,1,3,1.0,86,46000.0,10.0,10.0,3
7584,2,2,1.0,86,46000.0,0.0,0.0,3
7584,8,3,1.0,86,46000.0,5.0,5.0,3
7584,9,4,1.0,86,46000.0,2.0,10.0,3
7585,1,3,2.0,74,71000.0,10.0,10.0,4
7585,2,2,2.0,74,71000.0,0.0,0.0,4
7585,7,2,2.0,74,71000.0,0.0,0.0,4
7585,8,3,2.0,74,71000.0,5.0,5.0,4
7586,0,3,2.0,45,70000.0,10.0,10.0,6
7586,2,2,2.0,45,70000.0,0.0,0.0,6
7586,5,3,2.0,45,70000.0,3.0,7.0,6
7587,0,3,1.0,47,46000.0,10.0,10.0,9
7587,1,3,1.0,47,46000.0,10.0,10.0,9
7587,5,3,1.0,47,46000.0,3.0,7.0,9
7587,7,0,1.0,47,46000.0,0.0,0.0,9
7587,9,4,1.0,47,46000.0,2.0,10.0,9
7588,5,2,,118,,3.0,7.0,9
7588,6,2,,118,,2.0,10.0,9
7588,9,0,,118,,2.0,10.0,9
7589,1,2,1.0,40,33000.0,10.0,10.0,11
7589,2,2,1.0,40,33000.0,0.0,0.0,11
7589,3,2,1.0,40,33000.0,5.0,5.0,11
7589,7,2,1.0,40,33000.0,0.0,0.0,11
7589,9,4,1.0,40,33000.0,2.0,10.0,11
7590,1,3,2.0,60,44000.0,10.0,10.0,7
7590,2,0,2.0,60,44000.0,0.0,0.0,7
7590,3,3,2.0,60,44000.0,5.0,5.0,7
7590,4,3,2.0,60,44000.0,5.0,20.0,7
7590,8,3,2.0,60,44000.0,5.0,5.0,7
7591,0,2,1.0,20,69000.0,10.0,10.0,3
7591,1,2,1.0,20,69000.0,10.0,10.0,3
7591,3,4,1.0,20,69000.0,5.0,5.0,3
7591,4,0,1.0,20,69000.0,5.0,20.0,3
7591,5,3,1.0,20,69000.0,3.0,7.0,3
7592,2,0,1.0,37,70000.0,0.0,0.0,11
7592,4,0,1.0,37,70000.0,5.0,20.0,11
7593,2,2,1.0,65,92000.0,0.0,0.0,6
7593,3,3,1.0,65,92000.0,5.0,5.0,6
7593,4,4,1.0,65,92000.0,5.0,20.0,6
7593,6,3,1.0,65,92000.0,2.0,10.0,6
7593,7,2,1.0,65,92000.0,0.0,0.0,6
7594,0,2,2.0,24,38000.0,10.0,10.0,9
7594,2,0,2.0,24,38000.0,0.0,0.0,9
7594,3,0,2.0,24,38000.0,5.0,5.0,9
7594,5,2,2.0,24,38000.0,3.0,7.0,9
7595,2,0,2.0,36,67000.0,0.0,0.0,9
7595,6,3,2.0,36,67000.0,2.0,10.0,9
7595,9,0,2.0,36,67000.0,2.0,10.0,9
7596,0,3,1.0,47,48000.0,10.0,10.0,4
7596,2,0,1.0,47,48000.0,0.0,0.0,4
7596,3,2,1.0,47,48000.0,5.0,5.0,4
7596,8,3,1.0,47,48000.0,5.0,5.0,4
7596,9,3,1.0,47,48000.0,2.0,10.0,4
7597,1,2,,118,,10.0,10.0,7
7597,2,2,,118,,0.0,0.0,7
7597,3,0,,118,,5.0,5.0,7
7597,7,0,,118,,0.0,0.0,7
7597,9,0,,118,,2.0,10.0,7
7598,1,2,1.0,63,60000.0,10.0,10.0,3
7598,2,2,1.0,63,60000.0,0.0,0.0,3
7598,4,3,1.0,63,60000.0,5.0,20.0,3
7598,5,3,1.0,63,60000.0,3.0,7.0,3
7598,9,2,1.0,63,60000.0,2.0,10.0,3
7599,6,1,1.0,67,95000.0,2.0,10.0,1
7599,7,1,1.0,67,95000.0,0.0,0.0,1
7599,8,1,1.0,67,95000.0,5.0,5.0,1
7599,9,1,1.0,67,95000.0,2.0,10.0,1
7600,1,2,1.0,87,67000.0,10.0,10.0,10
7600,2,2,1.0,87,67000.0,0.0,0.0,10
7600,9,3,1.0,87,67000.0,2.0,10.0,10
7601,0,2,2.0,68,32000.0,10.0,10.0,3
7601,3,4,2.0,68,32000.0,5.0,5.0,3
7601,4,4,2.0,68,32000.0,5.0,20.0,3
7601,5,3,2.0,68,32000.0,3.0,7.0,3
7601,7,2,2.0,68,32000.0,0.0,0.0,3
7602,0,4,1.0,71,82000.0,10.0,10.0,2
7602,2,0,1.0,71,82000.0,0.0,0.0,2
7602,6,4,1.0,71,82000.0,2.0,10.0,2
7602,7,0,1.0,71,82000.0,0.0,0.0,2
7602,9,3,1.0,71,82000.0,2.0,10.0,2
7603,3,4,1.0,51,110000.0,5.0,5.0,4
7603,4,4,1.0,51,110000.0,5.0,20.0,4
7603,5,3,1.0,51,110000.0,3.0,7.0,4
7603,6,3,1.0,51,110000.0,2.0,10.0,4
7604,1,3,2.0,32,43000.0,10.0,10.0,3
7604,3,3,2.0,32,43000.0,5.0,5.0,3
7604,4,2,2.0,32,43000.0,5.0,20.0,3
7605,0,3,2.0,83,37000.0,10.0,10.0,9
7605,6,2,2.0,83,37000.0,2.0,10.0,9
7605,7,2,2.0,83,37000.0,0.0,0.0,9
7606,1,3,1.0,57,74000.0,10.0,10.0,2
7606,2,2,1.0,57,74000.0,0.0,0.0,2
7606,7,0,1.0,57,74000.0,0.0,0.0,2
7607,6,3,1.0,68,90000.0,2.0,10.0,6
7607,7,2,1.0,68,90000.0,0.0,0.0,6
7608,2,0,2.0,58,76000.0,0.0,0.0,9
7608,5,3,2.0,58,76000.0,3.0,7.0,9
7608,6,3,2.0,58,76000.0,2.0,10.0,9
7608,8,3,2.0,58,76000.0,5.0,5.0,9
7609,1,2,1.0,63,72000.0,10.0,10.0,3
7609,5,3,1.0,63,72000.0,3.0,7.0,3
7609,6,3,1.0,63,72000.0,2.0,10.0,3
7609,8,3,1.0,63,72000.0,5.0,5.0,3
7610,0,3,1.0,52,98000.0,10.0,10.0,9
7610,2,2,1.0,52,98000.0,0.0,0.0,9
7610,3,3,1.0,52,98000.0,5.0,5.0,9
7610,4,3,1.0,52,98000.0,5.0,20.0,9
7610,5,2,1.0,52,98000.0,3.0,7.0,9
7611,4,0,1.0,27,48000.0,5.0,20.0,5
7612,0,4,1.0,70,71000.0,10.0,10.0,5
7612,7,2,1.0,70,71000.0,0.0,0.0,5
7612,9,3,1.0,70,71000.0,2.0,10.0,5
7613,0,2,,118,,10.0,10.0,5
7613,1,0,,118,,10.0,10.0,5
7613,3,2,,118,,5.0,5.0,5
7613,9,2,,118,,2.0,10.0,5
7614,1,2,2.0,68,113000.0,10.0,10.0,10
7614,4,4,2.0,68,113000.0,5.0,20.0,10
7614,5,3,2.0,68,113000.0,3.0,7.0,10
7614,7,0,2.0,68,113000.0,0.0,0.0,10
7615,1,3,2.0,50,56000.0,10.0,10.0,1
7615,3,3,2.0,50,56000.0,5.0,5.0,1
7615,7,2,2.0,50,56000.0,0.0,0.0,1
7615,8,3,2.0,50,56000.0,5.0,5.0,1
7616,0,2,1.0,58,85000.0,10.0,10.0,2
7616,4,2,1.0,58,85000.0,5.0,20.0,2
7616,6,3,1.0,58,85000.0,2.0,10.0,2
7616,9,3,1.0,58,85000.0,2.0,10.0,2
7617,2,2,,118,,0.0,0.0,4
7617,4,2,,118,,5.0,20.0,4
7617,5,2,,118,,3.0,7.0,4
7617,7,2,,118,,0.0,0.0,4
7617,9,2,,118,,2.0,10.0,4
7618,2,2,2.0,77,80000.0,0.0,0.0,11
7618,4,3,2.0,77,80000.0,5.0,20.0,11
7618,5,3,2.0,77,80000.0,3.0,7.0,11
7619,4,0,1.0,28,70000.0,5.0,20.0,7
7619,8,3,1.0,28,70000.0,5.0,5.0,7
7620,0,4,2.0,69,98000.0,10.0,10.0,6
7620,3,0,2.0,69,98000.0,5.0,5.0,6
7621,0,3,2.0,62,74000.0,10.0,10.0,7
7621,1,3,2.0,62,74000.0,10.0,10.0,7
7621,2,2,2.0,62,74000.0,0.0,0.0,7
7621,4,4,2.0,62,74000.0,5.0,20.0,7
7621,5,3,2.0,62,74000.0,3.0,7.0,7
7622,4,4,1.0,68,100000.0,5.0,20.0,9
7622,5,3,1.0,68,100000.0,3.0,7.0,9
7622,8,3,1.0,68,100000.0,5.0,5.0,9
7623,1,2,1.0,21,73000.0,10.0,10.0,3
7623,4,4,1.0,21,73000.0,5.0,20.0,3
7623,5,3,1.0,21,73000.0,3.0,7.0,3
7623,9,3,1.0,21,73000.0,2.0,10.0,3
7624,0,2,2.0,57,71000.0,10.0,10.0,4
7624,1,3,2.0,57,71000.0,10.0,10.0,4
7624,5,3,2.0,57,71000.0,3.0,7.0,4
7625,3,2,2.0,83,101000.0,5.0,5.0,2
7625,3,0,2.0,83,101000.0,5.0,5.0,2
